ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,annual_eps,gross_profit
shoo,Steven Madden Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/96d214d4-80e0-11ea-a2f8-00000000092a.png,https://www.stevemadden.com/,A,High,B,Medium,BB,Medium,508,231,300,1039,2022-04-19,BBB,High,913241,2.77,873836000.0
shyf,Shyft Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/11778ef179dac4928d23461b3133c371a91f9d677da3fd90f72f07f7f34a8dc5.png,https://theshyftgroup.com/,A,High,BB,Medium,B,Medium,510,303,275,1088,2022-06-10,BBB,High,743238,1.03,180433000.0
sibn,SI-BONE Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/06d1023edd1a769478b8f9546405855f3ef7a8b662f130c336cd801d4e17618a.png,https://si-bone.com/,B,Medium,B,Medium,B,Medium,220,228,210,658,2022-06-10,B,Medium,1459839,-1.79,90704000.0
sieb,Siebert Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/95a8686e-80e0-11ea-aad2-00000000092a.png,https://www.siebert.com/,BB,Medium,B,Medium,B,Medium,300,299,235,834,2022-04-19,BB,Medium,65596,-0.06,19225000.0
plya,Playa Hotels & Resorts NV,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,https://static.finnhub.io/logo/c97cc0f6-80db-11ea-811d-00000000092a.png,https://www.playaresorts.com/,B,Medium,B,Medium,B,Medium,210,200,205,615,2022-06-10,B,Medium,1692412,0.34,397233000.0
pmcb,PharmaCyte Biotech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/6be6c540-80f3-11ea-8213-00000000092a.png,http://pharmacyte.com/,B,Medium,B,Medium,BB,Medium,220,202,300,722,2022-04-18,B,Medium,1157075,0.0,0.0
www,Wolverine World Wide Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/2a65cdf0f3735b8dbbeeeec6f7c7d02cfe8ac7237d3f9c2eda2e6d035b8835e5.png,https://www.wolverineworldwide.com/,BB,Medium,B,Medium,BB,Medium,390,298,308,996,2022-04-20,BBB,High,110471,-2.389931,1070400000.0
xhr,Xenia Hotels & Resorts Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/8de05614cc27f3a2ac51dce15cd2ddff7af1f25fdbf8568e132ec4baa5049b8e.png,https://xeniareit.com/,B,Medium,B,Medium,B,Medium,260,263,236,759,2022-04-20,BB,Medium,1616000,0.49,278151000.0
x,United States Steel Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,https://static.finnhub.io/logo/ac65e7a8-80ec-11ea-ae7c-00000000092a.png,https://www.ussteel.com/,A,High,BB,Medium,BB,Medium,535,364,300,1199,2022-04-19,BBB,High,1163302,9.16,4288000000.0
xpev,Xpeng Inc,CNY,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,https://static.finnhub.io/logo/a051163b4bc9dd4531cecd3b4563cb4fbae4dfcca2a14cc34ad546c2b38c5389.png,https://www.xpeng.no,B,Medium,B,Medium,B,Medium,215,208,200,623,2022-06-11,B,Medium,1810997,-10.68,3088391000.0
xpo,XPO Logistics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Road and Rail,https://static.finnhub.io/logo/67e2a608-826a-11ea-949d-00000000092a.png,https://www.xpo.com/,A,High,BB,Medium,BB,Medium,560,318,300,1178,2022-04-20,BBB,High,1166003,5.76,730000000.0
xin,Xinyuan Real Estate Co Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/adc7e60a-80ec-11ea-a045-00000000092a.png,http://ir.xyre.com/,B,Medium,B,Medium,BB,Medium,205,242,300,747,2022-04-20,B,Medium,1398453,-48.8,71956108.0
xyf,X Financial,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/d39b1610-81ce-11ea-a434-00000000092a.png,https://www.xiaoyinggroup.com/,B,Medium,B,Medium,B,Medium,215,205,200,620,2022-06-11,B,Medium,1725033,0.0,0.0
yala,Yalla Group Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/94c350149330c8859cdb82394848c771d0569361dc8e2688e1bad4c22c7629d6.png,https://www.yallagroup.com/#/home,B,Medium,B,Medium,B,Medium,233,244,220,697,2022-06-11,B,Medium,1794350,0.45,189795394.0
wts,Watts Water Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/aa2f1922-80ec-11ea-b91b-00000000092a.png,https://www.watts.com/,BBB,High,BB,Medium,B,Medium,420,303,210,933,2022-04-19,BBB,High,795403,7.48,874300000.0
hain,Hain Celestial Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/1b3dedc6-80e0-11ea-ae2a-00000000092a.png,https://www.hain.com/,A,High,BB,Medium,BB,Medium,520,302,305,1127,2022-04-17,BBB,High,910406,0.83,427441000.0
mtc,MMTEC Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/12f9059e-81d4-11ea-9b70-00000000092a.png,https://www.51mm.com/,B,Medium,B,Medium,BB,Medium,221,225,305,751,2022-04-20,BB,Medium,1742518,-1.61,842267.0
mtem,Molecular Templates Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/b628a328-80e0-11ea-ae1f-00000000092a.png,https://mtem.com/,BB,Medium,BB,Medium,BB,Medium,360,325,320,1005,2022-06-10,BBB,High,1183765,0.0,0.0
mtls,Materialise NV,EUR,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/d0dfa200-80cf-11ea-90b4-00000000092a.png,http://www.materialise.com,A,High,BB,Medium,BB,Medium,505,301,300,1106,2022-04-18,BBB,High,1091223,-0.04,128768000.0
mtex,Mannatech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,https://static.finnhub.io/logo/8ac4ebd9873103f5885f174ae8773f5fe25e1cd18d4baf369f1928961c202d62.png,https://us.mannatech.com/,B,Medium,B,Medium,B,Medium,200,260,230,690,2022-04-18,B,Medium,1056358,-2.35,104148000.0
mtrx,Matrix Service Co,USD,NASDAQ NMS - GLOBAL MARKET,Construction,https://static.finnhub.io/logo/13c284070f5d7107a345b370190b26682734effb47965ee5534d78a58f48bcce.png,https://www.matrixservicecompany.com/,A,High,BB,Medium,B,Medium,589,390,277,1256,2022-04-18,A,High,866273,-2.39,-1206000.0
halo,Halozyme Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/ecd60c64-80df-11ea-9c85-00000000092a.png,https://www.halozyme.com/,A,High,BB,Medium,BB,Medium,510,302,315,1127,2022-04-17,BBB,High,1159036,1.44,520812000.0
hall,Hallmark Financial Services Inc,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,https://static.finnhub.io/logo/fd68ca2c-80df-11ea-b8c2-00000000092a.png,http://www.hallmarkgrp.com/,B,Medium,B,Medium,BB,Medium,215,233,300,748,2022-04-17,B,Medium,819913,0.0,0.0
mvbf,MVB Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/45ba96829f0302c20d3455c565aba295243a3c565cb9a67c24d80d4b8dde4ae1.png,https://ir.mvbbanking.com/CorporateProfile/,B,Medium,B,Medium,B,Medium,210,215,215,640,2022-04-18,B,Medium,1277902,0.0,0.0
mvst,Microvast Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/56accc4323ac6010d7cab3618df10f204a7b8350b68e8e17bbcf2a9f80600386.png,https://microvast.com/,B,Medium,B,Medium,B,Medium,225,282,210,717,2022-06-11,B,Medium,1760689,-0.52,9073000.0
mvis,MicroVision Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/4ef2e4ae-80e1-11ea-a26e-00000000092a.png,https://www.microvision.com/,BBB,High,BB,Medium,BB,Medium,451,300,330,1081,2022-04-18,BBB,High,65770,-0.32,564000.0
mxct,MaxCyte Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/c6e6e9be-80d3-11ea-8ffb-00000000092a.png,https://www.maxcyte.com/,B,Medium,BB,Medium,B,Medium,220,300,248,768,2022-04-21,BB,Medium,1287098,-0.23,39163000.0
mygn,Myriad Genetics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/4e7a8ca2-80e1-11ea-a073-00000000092a.png,https://myriad.com/,BB,Medium,BB,Medium,B,Medium,353,321,294,968,2022-04-18,BBB,High,899923,-1.39,476400000.0
myfw,First Western Financial Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/d63d720da2c1ce27b4068a766f28f8af83b975b495e048f59d59b3f6e363a5e4.png,https://myfw.gcs-web.com/,BB,Medium,BB,Medium,B,Medium,351,300,235,886,2022-06-10,BB,Medium,1327607,0.0,0.0
mxl,Maxlinear Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/698085653aaaf77ffaf721bb1fc5a549ca4e9fc91bbb6b823d6e4a689c939334.png,https://www.maxlinear.com/,A,High,BB,Medium,BB,Medium,535,325,335,1195,2022-04-18,BBB,High,1288469,1.55,649769000.0
myps,Playstudios Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,https://static.finnhub.io/logo/5295b962ca5b082296591d3bf503c720c413df08af470dca3bde1a037ec9f783.png,https://aciesacq.com/,B,Medium,B,Medium,B,Medium,205,202,200,607,2022-06-11,B,Medium,1823878,-0.14,204909000.0
mttr,Matterport Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static4.finnhub.io/file/publicdatany2/stock_logo/MTTR_5077893451.png,https://matterport.com/,BB,Medium,BB,Medium,B,Medium,346,325,260,931,2022-06-11,BBB,High,1819394,-0.39,51846000.0
mtsi,MACOM Technology Solutions Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/d6dcdae6-80cb-11ea-b59b-00000000092a.png,https://www.macom.com/,BB,Medium,BB,Medium,B,Medium,377,309,255,941,2022-04-18,BBB,High,1493594,6.18,406181000.0
clro,Clearone Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static.finnhub.io/logo/2eb1181c-80e0-11ea-866e-00000000092a.png,http://www.clearone.com/,BB,Medium,B,Medium,B,Medium,370,228,210,808,2022-04-16,BB,Medium,840715,0.83,9457000.0
gure,Gulf Resources Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,https://static.finnhub.io/logo/f43b6b8a-828d-11ea-be9e-00000000092a.png,http://www.gulfresourcesinc.com/,BBB,High,B,Medium,BB,Medium,408,206,300,914,2022-04-17,BBB,High,885462,1.0,25422705.0
gwrs,Global Water Resources Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,https://static.finnhub.io/logo/073b07d78f30190099a57fb66df825b0afbbccb6bb3d3b3389564acaabce4942.png,https://www.gwresources.com,BB,Medium,B,Medium,B,Medium,367,297,235,899,2022-04-17,BB,Medium,1434728,0.24,33839000.0
clsk,CleanSpark Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/e76a9728-80d9-11ea-9ab3-00000000092a.png,https://cleanspark.com/,A,High,BB,Medium,BB,Medium,570,326,310,1206,2022-06-10,A,High,827876,-1.35,49371000.0
clsd,Clearside Biomedical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/11294928-80d4-11ea-bfe2-00000000092a.png,http://clearsidebio.com/,B,Medium,B,Medium,B,Medium,215,230,200,645,2022-07-26,B,Medium,1539029,-0.55,1123000.0
hafc,Hanmi Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/a38560a59c08d9820f0441540b932c2852bdac825c5ec9809f6272a278da20d4.png,https://investors.hanmi.com/,B,Medium,B,Medium,B,Medium,250,207,233,690,2022-04-17,B,Medium,1109242,0.0,0.0
clst,Catalyst Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,,,B,Medium,BB,Medium,B,Medium,260,350,267,877,2022-06-11,BB,Medium,1849867,0.0,0.0
clwt,Euro Tech Holdings Company Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Trading Companies and Distributors,,,B,Medium,B,Medium,B,Medium,230,201,210,641,2022-04-17,B,Medium,1026662,0.05,4618000.0
cmbm,Cambium Networks Corp,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CMBM.svg,,A,High,BB,Medium,BB,Medium,505,337,300,1142,2022-06-10,BBB,High,1738177,0.72,145140000.0
cmco,Columbus McKinnon Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/18ae4a40-80e0-11ea-a0be-00000000092a.png,https://www.columbusmckinnon.com/,B,Medium,BB,Medium,B,Medium,200,323,240,763,2022-04-16,BB,Medium,1005229,1.04,315730000.0
clvr,Clever Leaves Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,,,B,Medium,B,Medium,B,Medium,225,243,205,673,2022-06-10,B,Medium,1819615,-51.7,7217000.0
hbcp,Home Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/3a00ecdbf3696314778776f1cf99feac118b8f15cae98dc6bd3c65e519783a19.png,https://www.home24bank.com/,B,Medium,B,Medium,B,Medium,230,202,200,632,2022-04-17,B,Medium,1436425,0.0,0.0
hbio,Harvard Bioscience Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/2afc8d68-80e0-11ea-a78b-00000000092a.png,https://www.harvardbioscience.com/,B,Medium,B,Medium,BB,Medium,250,221,300,771,2022-04-17,BB,Medium,1123494,-0.23,60819000.0
hbnc,Horizon Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/b81a60c122a2a1d66ce8a8259aa0c3035ddeeab3ba5202e8ece90978b4b25260.png,https://www.horizonbank.com/,B,Medium,BB,Medium,B,Medium,255,321,233,809,2022-04-17,BB,Medium,706129,0.0,0.0
hbt,HBT Financial Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/ce6355c1d526b568214a46222e9a9152cbca3d0ff2a56c6abd8e43a7e9099103.png,https://ir.hbtfinancial.com/investor-relations,B,Medium,B,Medium,BB,Medium,245,275,300,820,2022-06-10,BB,Medium,775215,0.0,0.0
hcat,Health Catalyst Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/3674581a-80da-11ea-8625-00000000092a.png,https://www.healthcatalyst.com/,A,High,BB,Medium,BB,Medium,545,324,320,1189,2022-06-10,BBB,High,1636422,-2.63,133187000.0
pnbk,Patriot National Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/2d926042-80e1-11ea-bae6-00000000092a.png,https://bankpatriot.com/,B,Medium,BB,Medium,B,Medium,205,302,210,717,2022-04-18,B,Medium,1098146,0.0,0.0
pnfp,Pinnacle Financial Partners Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/2afb0138-80e1-11ea-821c-00000000092a.png,https://www.pnfp.com/,B,Medium,BB,Medium,B,Medium,271,328,250,849,2022-11-08,BB,Medium,1115055,0.0,0.0
poai,Predictive Oncology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/ac0ee7f0-80d2-11ea-bd34-00000000092a.png,https://predictive-oncology.com/,B,Medium,B,Medium,B,Medium,278,297,220,795,2022-06-10,BB,Medium,1446159,-6.98,1000352.0
pola,Polar Power Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/09caf854-81d9-11ea-8a6b-00000000092a.png,https://polarpower.com/,B,Medium,B,Medium,B,Medium,200,200,200,600,2022-06-05,B,Medium,1622345,-3.01,2125000.0
podd,Insulet Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/bd79a7d8-826a-11ea-ba18-00000000092a.png,https://www.omnipod.com,B,Medium,B,Medium,B,Medium,215,233,205,653,2022-11-07,B,Medium,1145197,0.07,805600000.0
powi,Power Integrations Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/3a69d1d8-80e0-11ea-bdda-00000000092a.png,https://www.power.com/,A,High,B,Medium,BB,Medium,575,285,305,1165,2022-11-08,BBB,High,833640,2.93,366907000.0
poww,Ammo Inc,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,https://static.finnhub.io/logo/8decc6ca0564a89b50b985b73c3a3e17a402a1bec36567fa2649259eb21478db.png,https://ammoinc.com/,B,Medium,B,Medium,B,Medium,233,224,200,657,2022-08-02,B,Medium,1015383,0.27,88763509.0
pnrg,Primeenergy Resources Corp,USD,NASDAQ NMS - GLOBAL MARKET,Energy,,http://www.primeenergy.com/,B,Medium,B,Medium,B,Medium,200,200,260,660,2022-11-08,B,Medium,56868,17.95,60785000.0
pntg,Pennant Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/a5056f5c-81d2-11ea-80af-00000000092a.png,https://www.pennantgroup.com/,B,Medium,BB,Medium,B,Medium,245,306,200,751,2022-06-10,BB,Medium,1766400,0.22,58585000.0
ppbi,Pacific Premier Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/39fe4f30-80e0-11ea-942b-00000000092a.png,https://investors.ppbi.com/,A,High,BB,Medium,BB,Medium,565,328,315,1208,2022-11-08,A,High,1028918,0.0,0.0
ppih,Perma-Pipe International Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/e963d356e0f2d994c438d84f1178d410188d07abe007ec02a410fc231e59af43.png,https://www.permapipe.com/,A,High,B,Medium,BB,Medium,500,260,300,1060,2022-06-10,BBB,High,914122,0.72,32530000.0
ppc,Pilgrims Pride Corp,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/eff7902c-80ff-11ea-83c9-00000000092a.png,https://www.pilgrims.com/,A,High,BB,Medium,B,Medium,500,302,220,1022,2022-11-08,BBB,High,802481,3.1,1811803000.0
praa,PRA Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/3adb3168-80e0-11ea-8a1f-00000000092a.png,https://www.pragroup.com/,BBB,High,BB,Medium,BB,Medium,473,321,310,1104,2022-11-08,BBB,High,1185348,2.94,612107000.0
ppsi,Pioneer Power Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/96fb7918-80ce-11ea-bf9d-00000000092a.png,https://www.pioneerpowersolutions.com/,B,Medium,BB,Medium,BB,Medium,299,305,315,919,2022-11-08,BBB,High,1449792,-0.37,2826000.0
prax,Praxis Precision Medicines Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/a4601b625da8200ca8351310241f144dd64941f2597d80dd864a111467156e56.png,https://praxismedicines.com/,B,Medium,B,Medium,B,Medium,200,215,215,630,2022-06-10,B,Medium,1689548,0.0,0.0
prct,Procept Biorobotics Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/b5c9e927973c66ebc5614e0c603b51b26632de3cff0d96898826fa18547d0791.png,https://www.procept-biorobotics.com/,B,Medium,B,Medium,BB,Medium,200,224,300,724,2022-06-11,B,Medium,1588978,-1.96,37085000.0
prch,Porch Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/df7a9ba3225a11dffbd7593d22a4135a4f10e3c0b361032e1893411b0c310abc.png,https://porchgroup.com/,B,Medium,B,Medium,B,Medium,225,227,215,667,2022-06-10,B,Medium,1784535,-1.61,168371000.0
pre,Artisan Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,,,,B,Medium,B,Medium,B,Medium,245,203,265,713,2022-04-22,B,Medium,1876431,-37.5,3618295.0
prdo,Perdoceo Education Corp,USD,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PRDO.svg,https://www.perdoceoed.com/,BB,Medium,B,Medium,B,Medium,365,297,250,912,2022-06-10,BBB,High,1046568,1.39,578485000.0
sisi,Shineco Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,,http://www.tenetjove.com/,BB,Medium,BB,Medium,BB,Medium,340,346,305,991,2022-06-11,BBB,High,1300734,-686.399999,0.0
sitm,SiTime Corp,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/fd3ab08a-80d9-11ea-baf4-00000000092a.png,https://www.sitime.com/,A,High,BB,Medium,BB,Medium,505,304,300,1109,2022-06-10,BBB,High,1451809,1.03,182962000.0
siri,Sirius XM Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,https://static.finnhub.io/logo/8cbaf00cdf99a60a70367447a9b4aa8ffa3730892ebfeefc69f0df956c461770.png,https://www.siriusxm.com/corporate,B,Medium,BB,Medium,B,Medium,240,302,205,747,2022-11-08,B,Medium,908937,2.96,4521000000.0
sj,Scienjoy Holding Corp,CNY,NASDAQ NMS - GLOBAL MARKET,Media,,,B,Medium,BB,Medium,B,Medium,260,320,240,820,2022-06-10,BB,Medium,1753673,4.92,283189000.0
powl,Powell Industries Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/b847e6cec1cca2ab7a7efa1c72c329bd241481b5ba6c9cfec167a8ad98550779.png,https://www.powellind.com/,A,High,B,Medium,B,Medium,500,240,215,955,2022-11-08,BBB,High,80420,1.15,85018000.0
upwk,Upwork Inc,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,https://static.finnhub.io/logo/04e63e39dfa2f0949f018d4f77b107a9bc8f105998ca37e338d26e0ba04e229a.png,https://www.upwork.com/,B,Medium,B,Medium,B,Medium,275,264,278,817,2022-06-10,BB,Medium,1627475,-0.69,457916000.0
usau,US Gold Corp,USD,NASDAQ NMS - GLOBAL MARKET,Metals and Mining,https://static.finnhub.io/logo/1557f6d0-80e0-11ea-8635-00000000092a.png,https://www.usgoldcorp.gold/,BBB,High,B,Medium,BB,Medium,400,240,300,940,2022-06-10,BBB,High,27093,0.0,0.0
usap,Universal Stainless & Alloy Products Inc,USD,NASDAQ NMS - GLOBAL MARKET,Metals and Mining,https://static.finnhub.io/logo/6b133fbff9c5149d0ce77bd6e80075686db2446fed3d60ca37cecf755c9d042e.png,http://www.univstainless.com/,B,Medium,B,Medium,B,Medium,238,231,200,669,2022-11-08,B,Medium,931584,-0.9,14187000.0
useg,US Energy Corp,USD,NASDAQ NMS - GLOBAL MARKET,Energy,https://static.finnhub.io/logo/8a2928da3ce3c736d5ef6e38edcc15d961dd3bd9bf61d6cf6a7675e9619e5ce3.png,http://www.usnrg.com/,BBB,High,B,Medium,BB,Medium,438,265,315,1018,2022-11-08,BBB,High,101594,-0.04,14695000.0
usio,Usio Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/90f27168-80d2-11ea-a811-00000000092a.png,https://usio.com/,B,Medium,B,Medium,B,Medium,285,245,240,770,2022-06-10,BB,Medium,1088034,-0.27,14593216.0
uthr,United Therapeutics Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/06244134-826b-11ea-9be7-00000000092a.png,https://www.unither.com/,B,Medium,B,Medium,BB,Medium,233,259,300,792,2022-11-08,BB,Medium,1082554,15.0,1784700000.0
urgn,Urogen Pharma Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/34ed2f05d06c4b4e38d817c2be35da0eb637d3ddf7a9cea83cec8a3c75a6b04c.png,https://www.urogen.com/,B,Medium,B,Medium,B,Medium,210,251,290,751,2022-06-10,BB,Medium,1668243,-4.79,56703000.0
urbn,Urban Outfitters Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/1fafa21c-80e1-11ea-bd8f-00000000092a.png,https://www.urbn.com/,BB,Medium,BB,Medium,BB,Medium,335,300,300,935,2022-11-08,BBB,High,912615,3.13,1493950000.0
utrs,Minerva Surgical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/9ae26777350f9737497378ac417156f925648c223798be24150f41242013d415.png,https://minervasurgical.com/,B,Medium,B,Medium,B,Medium,205,201,210,616,2022-06-11,B,Medium,1452965,-23.6,27242000.0
utsi,UTStarcom Holdings Corp,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static.finnhub.io/logo/04f8be36-826b-11ea-a446-00000000092a.png,http://www.utstar.com,BB,Medium,BB,Medium,BB,Medium,340,310,365,1015,2022-11-08,BBB,High,1030471,-0.55,2667000.0
uxin,Uxin Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/9b01f9fe-81d5-11ea-b8c8-00000000092a.png,https://www.xin.com/,B,Medium,B,Medium,B,Medium,203,202,225,630,2022-06-10,B,Medium,1729173,-36.0,47718000.0
uvsp,Univest Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/20020ad0-80e1-11ea-bc7f-00000000092a.png,https://www.univest.net,BB,Medium,BB,Medium,BB,Medium,331,322,305,958,2022-11-08,BBB,High,102212,0.0,0.0
cmcm,Cheetah Mobile Inc,CNY,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/d08f9310-80cf-11ea-a202-00000000092a.png,https://www.cmcm.com,B,Medium,B,Medium,B,Medium,205,214,215,634,2022-11-07,B,Medium,1597835,-18.095,631505000.0
cmc,Commercial Metals Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,https://static.finnhub.io/logo/a22fd99e-80eb-11ea-aca7-00000000092a.png,https://www.cmc.com,B,Medium,B,Medium,B,Medium,223,212,200,635,2022-11-07,B,Medium,22444,9.95,1856396000.0
uslm,United States Lime & Minerals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Construction,https://static.finnhub.io/logo/fb391438-826a-11ea-93e6-00000000092a.png,http://www.uslm.com/,A,High,B,Medium,BB,Medium,500,233,300,1033,2022-11-08,BBB,High,82020,1.6,70342000.0
utmd,Utah Medical Products Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/ebfeafbe-80e0-11ea-a1fd-00000000092a.png,http://www.utahmed.com,B,Medium,B,Medium,B,Medium,240,236,250,726,2022-11-08,B,Medium,706698,4.522,32196000.0
